kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9540450,K07187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.077358008,1.89e-07,-1.89e-07,131.600551,0.000138,-0.000138,0.619,0.014,-0.01,3.6713,0.0092,-0.0092,311050.0,653.0,-653.0,70.64,22.44,-12.08,1925.0,,,3242.53,3570.72,-1500.5,537.4,1.0,q1_q17_dr25_tce,6100.0,298.0,-364.0,4.397,0.112,-0.208,1.064,0.338,-0.182,297.09329,46.132381,14.146
9540675,K07188.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.55643514,9.02e-05,-9.02e-05,133.5696,0.0243,-0.0243,0.146,0.324,-0.146,8.529,0.663,-0.663,45.8,3.9,-3.9,0.75,0.21,-0.17,1297.0,,,669.38,552.84,-314.33,13.4,1.0,q1_q17_dr25_tce,5831.0,157.0,-157.0,4.289,0.225,-0.184,1.109,0.312,-0.256,297.16602,46.199188,13.874
9541089,K04182.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.536650896,5.75e-07,-5.75e-07,131.709931,0.000843,-0.000843,1.175,0.101,-0.094,4.702,0.123,-0.123,273.2,3.2,-3.2,18.45,4.9,-2.09,2163.0,,,5179.76,3975.37,-1538.72,117.8,1.0,q1_q17_dr25_tce,5819.0,145.0,-160.0,4.494,0.075,-0.188,0.881,0.234,-0.1,297.27448,46.117908,13.956
9541094,K07944.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.536654028,2.764e-06,-2.764e-06,131.70663,0.00493,-0.00493,0.62,0.018,-0.499,2.783,0.169,-0.169,41.0,2.5,-2.5,0.67,0.19,-0.09,2299.0,,,6574.04,5356.26,-2175.84,21.8,1.0,q1_q17_dr25_tce,5887.0,146.0,-176.0,4.421,0.087,-0.203,1.001,0.283,-0.131,297.27579,46.132751,13.805
9541144,K07603.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,0.536650344,7.98e-06,-7.98e-06,131.7073,0.0145,-0.0145,0.7718,0.1991,-0.5277,2.878,0.601,-0.601,25.8,4.3,-4.3,1.57,0.65,-0.88,3380.0,,,30860.16,39181.42,-25778.73,7.0,1.0,q1_q17_dr24_tce,5490.0,185.0,-190.0,3.681,0.56,-0.56,2.825,1.158,-1.595,297.28665,46.139839,13.921
9541163,K07189.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.5366497,6.267e-06,-6.267e-06,131.71771,0.00907,-0.00907,0.042,0.447,-0.042,2.887,0.381,-0.381,105.4,13.5,-13.5,0.92,0.23,-0.08,2142.0,,,4982.76,3678.56,-1340.69,10.6,1.0,q1_q17_dr25_tce,5822.0,140.0,-192.0,4.529,0.042,-0.178,0.898,0.231,-0.077,297.29395,46.102341,15.449
9541295,K03132.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,0.536650319,2.228e-06,-2.228e-06,131.71106,0.00432,-0.00432,0.61,0.024,-0.507,2.383,0.129,-0.129,41.9,1.8,-1.8,1.35,0.24,-0.45,3195.0,,,24688.55,13963.8,-14922.46,31.0,1.0,q1_q17_dr25_tce,6020.0,183.0,-183.0,3.922,0.285,-0.095,2.0,0.357,-0.662,297.32971,46.136089,12.649
9541322,K02089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,9.40527028,2.8e-05,-2.8e-05,134.55181,0.00277,-0.00277,1.212,72.8,-2.442,2.076,0.139,-0.139,470.9,27.9,-27.9,25.39,8.13,-2.7,938.0,,,182.72,171.3,-54.95,20.7,1.0,q1_q17_dr25_tce,6347.0,170.0,-207.0,4.464,0.054,-0.216,0.996,0.319,-0.106,297.33582,46.15099,14.685
9541567,K07190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.12284501,,,131.671908,,,,,,0.95,,,,,,,,,,,,42791.46,62588.41,-21938.48,,2.0,q1_q17_dr25_tce,,,,,,,,,,297.40424,46.119991,11.872
9543302,K05691.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,13.0366377,0.0001457,-0.0001457,138.22895,0.00675,-0.00675,0.7039,0.1012,-0.4898,3.184,0.323,-0.323,154.6,13.4,-13.4,2.23,0.98,-0.78,1047.0,,,283.97,373.97,-177.74,15.4,1.0,q1_q17_dr24_tce,6084.0,171.0,-193.0,4.009,0.328,-0.212,1.677,0.738,-0.583,297.88663,46.190578,13.543
9549471,K06070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,15.71377375,7.266e-05,-7.266e-05,132.09973,0.004,-0.004,0.864,0.312,-0.053,7.464,0.331,-0.331,9482.0,166.0,-166.0,10.85,2.97,-1.36,728.0,,,66.24,53.08,-21.44,98.1,1.0,q1_q17_dr25_tce,5812.0,156.0,-174.0,4.434,0.101,-0.188,0.96,0.262,-0.121,299.60898,46.115662,14.292
9549472,K06206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.713787218,1.389e-06,-1.389e-06,132.0981464,7.15e-05,-7.15e-05,0.762,0.001,-0.001,11.3122,0.00442,-0.00442,60384.0,27.9,-27.9,27.64,7.86,-4.23,747.0,,,73.68,61.54,-26.92,3602.0,1.0,q1_q17_dr25_tce,5843.0,158.0,-176.0,4.399,0.124,-0.186,1.006,0.286,-0.154,299.6091,46.11824,14.049
9549648,K01886.01,Kepler-999 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.99185827,1.095e-05,-1.095e-05,136.88244,0.00154,-0.00154,0.905,0.017,-0.637,1.7215,0.0462,-0.0462,186.3,6.9,-6.9,2.75,0.49,-0.59,1355.0,,,796.76,398.64,-345.22,32.1,1.0,q1_q17_dr25_tce,6157.0,124.0,-124.0,4.049,0.188,-0.101,1.695,0.3,-0.366,299.66046,46.198421,12.239
9551430,K04030.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,7.7553808,0.0001069,-0.0001069,134.5191,0.0123,-0.0123,1.235,1.04,-0.021,22.321,0.513,-0.513,839.6,17.9,-17.9,22.2,4.14,-2.55,822.0,,,107.76,65.87,-34.32,55.9,1.0,q1_q17_dr25_tce,5607.0,192.0,-192.0,4.539,0.084,-0.116,0.766,0.143,-0.088,300.18863,46.185768,15.553
9551430,K04030.02,,CANDIDATE,CANDIDATE,,0,0,0,0,163.51489847,,,144.8531292,,,,,,3.08,,,,,,,,,,,,,,,,2.0,q1_q16_tce,,,,,,,,,,300.18863,46.185768,15.553
9552608,K00080.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,9.250572762,2.897e-06,-2.897e-06,135.407531,0.000259,-0.000259,1.234,0.22,-0.112,3.6373,0.0127,-0.0127,1039.5,3.5,-3.5,96.08,24.5,-45.53,1966.0,,,3530.57,2671.62,-2705.95,351.4,1.0,q1_q17_dr25_tce,8133.0,225.0,-338.0,3.715,0.413,-0.11,3.294,0.84,-1.561,300.53757,46.10434,11.31
9569711,K03232.01,Kepler-1912 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,6.05919881,3.212e-05,-3.212e-05,133.67437,0.00423,-0.00423,0.438,0.515,-0.234,1.365,0.141,-0.141,154.2,17.2,-17.2,1.21,0.18,-0.09,976.0,,,214.55,86.33,-45.97,11.7,1.0,q1_q17_dr25_tce,5734.0,104.0,-115.0,4.462,0.051,-0.119,0.962,0.137,-0.074,282.11783,46.22393,12.253
9569866,K07191.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.480324075,1.16e-07,-1.16e-07,131.7556963,6.42e-05,-6.42e-05,0.388,0.016,-0.004,3.20209,0.00283,-0.00283,400010.0,384.0,-384.0,47.81,5.34,-4.8,1313.0,,,701.93,273.65,-192.4,1095.9,1.0,q1_q17_dr25_tce,5260.0,157.0,-141.0,4.56,0.082,-0.06,0.717,0.08,-0.072,282.22711,46.246159,13.983
9570741,K00586.01,Kepler-613 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.77980122,4.673e-05,-4.673e-05,175.96934,0.00234,-0.00234,0.025,0.413,-0.025,4.0369,0.074,-0.074,541.4,15.8,-15.8,2.11,0.62,-0.2,713.0,,,60.96,52.21,-17.01,39.4,1.0,q1_q17_dr25_tce,5941.0,160.0,-178.0,4.519,0.048,-0.204,0.911,0.266,-0.089,282.7868,46.244991,14.608
9571186,K03313.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,34.9524256,0.0001243,-0.0001243,163.52048,0.00298,-0.00298,1.225,70.24,-3.321,1.717,0.162,-0.162,677.0,53.0,-53.0,21.74,1.81,-1.51,429.0,,,8.02,2.67,-1.86,15.8,1.0,q1_q17_dr25_tce,4921.0,159.0,-145.0,4.591,0.024,-0.064,0.779,0.065,-0.054,283.04764,46.265331,14.767
9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.04556377,1.571e-05,-1.571e-05,129.09371,0.00131,-0.00131,0.075,0.359,-0.075,3.2027,0.0445,-0.0445,671.4,11.7,-11.7,2.19,0.28,-0.1,766.0,,,81.61,29.84,-13.62,66.5,1.0,q1_q17_dr25_tce,5632.0,101.0,-124.0,4.554,0.019,-0.11,0.853,0.109,-0.039,284.39429,46.249081,13.024
9573685,K02057.01,Kepler-1074 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.94565516,1.691e-05,-1.691e-05,133.99359,0.00214,-0.00214,0.229,0.228,-0.229,2.1604,0.0711,-0.0711,401.2,16.6,-16.6,1.12,0.06,-0.07,568.0,,,24.71,4.95,-4.57,28.5,1.0,q1_q17_dr25_tce,3974.0,79.0,-79.0,4.7,0.027,-0.027,0.564,0.03,-0.034,284.47653,46.252579,15.026
9574158,K02512.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,15.92108138,5.037e-05,-5.037e-05,147.0537,0.00253,-0.00253,0.972,0.009,-0.677,1.5443,0.0849,-0.0849,716.8,54.6,-54.6,3.14,0.77,-0.3,645.0,,,40.88,29.53,-11.36,16.1,1.0,q1_q17_dr25_tce,5595.0,149.0,-166.0,4.57,0.04,-0.16,0.82,0.201,-0.08,284.71988,46.25079,15.523
9574179,K02637.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,3.98864999,4.261e-05,-4.261e-05,134.8296,0.00991,-0.00991,0.355,0.093,-0.355,3.516,0.258,-0.258,94.2,9.0,-9.0,1.15,0.19,-0.18,1233.0,,,547.73,228.78,-180.95,12.4,1.0,q1_q17_dr25_tce,5692.0,77.0,-77.0,4.288,0.137,-0.112,1.188,0.189,-0.189,284.72894,46.206478,15.016
9574614,K01745.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,0.982090079,1.57e-07,-1.57e-07,131.701452,0.00013,-0.00013,1.278,1.573,-0.12,1.44892,0.00574,-0.00574,5396.7,8.8,-8.8,29.95,4.76,-2.79,1568.0,,,1426.18,728.36,-386.59,304.1,1.0,q1_q17_dr25_tce,5472.0,163.0,-163.0,4.573,0.06,-0.097,0.742,0.118,-0.069,284.9671,46.27626,15.933
9575728,K05692.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,2.64181261,2.062e-05,-2.062e-05,132.53192,0.00576,-0.00576,0.608,0.357,-0.385,2.127,0.22,-0.22,70.0,6.7,-6.7,0.59,0.01,-0.03,834.0,,,114.08,14.4,-19.57,12.7,1.0,q1_q17_dr25_tce,4147.0,82.0,-82.0,4.601,0.042,-0.007,0.683,0.014,-0.036,285.63629,46.247269,14.137
9576197,K06207.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.964440392,3.038e-06,-3.038e-06,136.194674,0.000311,-0.000311,0.001,0.032,-0.001,9.1701,0.0108,-0.0108,68454.0,112.0,-112.0,18.98,2.17,-1.96,755.0,,,76.69,30.49,-21.43,693.8,1.0,q1_q17_dr25_tce,5250.0,158.0,-142.0,4.548,0.084,-0.056,0.736,0.084,-0.076,285.88449,46.289829,14.641
9577855,K04522.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,2.21030572,1.984e-05,-1.984e-05,133.57674,0.00677,-0.00677,0.233,0.233,-0.233,2.492,0.25,-0.25,92.0,9.5,-9.5,1.06,0.34,-0.12,1572.0,,,1440.34,1339.84,-439.68,11.4,1.0,q1_q17_dr25_tce,6355.0,153.0,-211.0,4.418,0.067,-0.202,1.09,0.354,-0.118,286.83643,46.288509,14.886
9578686,K00709.01,Kepler-651 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.3851584,3.579e-05,-3.579e-05,178.78285,0.00132,-0.00132,0.518,0.063,-0.393,4.0819,0.0447,-0.0447,663.9,11.4,-11.4,2.17,0.18,-0.15,574.0,,,25.63,6.91,-5.12,67.3,1.0,q1_q17_dr25_tce,5376.0,106.0,-106.0,4.516,0.06,-0.06,0.825,0.069,-0.057,287.33279,46.20351,13.94
9579072,K05693.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,612.882452,0.006796,-0.006796,274.9048,0.0118,-0.0118,0.284,0.2242,-0.2837,2.024,0.672,-0.672,631.0,112.0,-112.0,2.42,1.01,-0.22,217.0,,,0.53,0.63,-0.14,7.5,1.0,q1_q16_tce,6029.0,148.0,-181.0,4.494,0.043,-0.299,0.956,0.397,-0.086,287.56281,46.258438,14.453
9579192,K07192.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.08353781,7.22e-07,-7.22e-07,139.6155998,4.98e-05,-4.98e-05,0.749,0.001,-0.001,7.90317,0.00254,-0.00254,43087.0,16.0,-16.0,50.33,10.32,-15.48,1310.0,,,696.82,415.47,-401.04,3799.5,1.0,q1_q17_dr25_tce,6770.0,162.0,-203.0,3.89,0.266,-0.114,2.214,0.454,-0.681,287.63187,46.29871,12.344
9579208,K03165.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.11754421,2.626e-05,-2.626e-05,132.79189,0.00537,-0.00537,0.312,0.145,-0.312,4.362,0.135,-0.135,34.3,1.8,-1.8,1.02,0.07,-0.04,1581.0,,,1477.06,284.34,-177.38,22.1,1.0,q1_q17_dr25_tce,6263.0,81.0,-74.0,4.024,0.013,-0.013,1.726,0.111,-0.068,287.6376,46.204411,10.335
9579499,K01461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.94671044,4.171e-06,-4.171e-06,140.708207,0.000428,-0.000428,1.255,6.19,-0.175,2.8419,0.0238,-0.0238,6084.4,44.9,-44.9,27.43,3.13,-1.91,673.0,,,48.5,19.25,-10.88,165.3,1.0,q1_q17_dr25_tce,4859.0,146.0,-131.0,4.626,0.027,-0.063,0.702,0.08,-0.049,287.80457,46.23893,15.791
9579606,K05694.01,,CANDIDATE,CANDIDATE,,0,0,0,0,107.904526,0.001667,-0.001667,159.9493,0.0131,-0.0131,0.2415,0.2474,-0.2415,2.053,0.328,-0.328,249.4,49.8,-49.8,1.26,0.43,-0.09,337.0,,,3.05,3.06,-0.68,6.1,1.0,q1_q16_tce,5565.0,154.0,-136.0,4.574,0.029,-0.218,0.802,0.272,-0.059,287.86899,46.26936,14.295
9579641,K00115.01,Kepler-105 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.412203927,3.052e-06,-3.052e-06,133.143089,0.000468,-0.000468,0.787,0.005,-0.565,2.9472,0.024,-0.024,601.6,4.0,-4.0,2.94,0.43,-0.38,1093.0,,,337.68,137.29,-102.18,166.7,1.0,q1_q17_dr25_tce,5779.0,104.0,-115.0,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
9579641,K00115.02,Kepler-105 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.12594387,1.406e-05,-1.406e-05,139.00492,0.00159,-0.00159,0.898,0.013,-0.699,3.0014,0.0384,-0.0384,192.4,4.4,-4.4,1.79,0.26,-0.23,997.0,,,233.31,94.86,-70.6,47.1,2.0,q1_q17_dr25_tce,5779.0,104.0,-115.0,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
